time,cpu_request,cpu_usage,memory_request,memory_usage,model
1721416690.56042,1000m,456m,1000Mi,289Mi,nano
1721416693.60381,1000m,456m,1000Mi,289Mi,nano
1721416696.6454,1000m,406m,1000Mi,285Mi,nano
1721416699.6877,1000m,406m,1000Mi,285Mi,nano
1721416702.73203,1000m,406m,1000Mi,285Mi,nano
1721416705.77943,1000m,406m,1000Mi,285Mi,nano
1721416708.82233,1000m,406m,1000Mi,285Mi,nano
1721416711.8679,1000m,406m,1000Mi,285Mi,nano
1721416714.91227,1000m,406m,1000Mi,285Mi,nano
1721416717.97442,1000m,406m,1000Mi,285Mi,nano
1721416721.02032,1000m,406m,1000Mi,285Mi,nano
1721416724.05553,1000m,601m,1000Mi,276Mi,nano
1721416727.09667,1000m,601m,1000Mi,276Mi,nano
1721416730.14119,1000m,601m,1000Mi,276Mi,nano
